"Matching.Attribute","Matching.Attribute.1","name","nms.score.avg","nms.score.EE","nms.score.RE","selected","shared name"
"ENSG00000259891.1","ENSG00000259891.1","ENSG00000259891.1","9.7787057425765E-4","0.0019557411485153","0.0","false","ENSG00000259891.1"
"PCAT19","PCAT19","PCAT19","0.004013515599399775","0.00802703119879955","0.0","false","PCAT19"
"ENSG00000289586.1","ENSG00000289586.1","ENSG00000289586.1","0.0","0.0","0.0","false","ENSG00000289586.1"
"Leucine","Leucine","Leucine","0.3535860291532275","0.534006106569998","0.173165951736457","false","Leucine"
"CD38","CD38","CD38","1.84547244094488E-4","3.69094488188976E-4","0.0","false","CD38"
"Biliverdin","Biliverdin","Biliverdin","0.0935687719543826","0.129232622840247","0.0579049210685182","false","Biliverdin"
"Pyridoxamine","Pyridoxamine","Pyridoxamine","0.1666777156292915","0.0","0.333355431258583","false","Pyridoxamine"
"Aspirin","Aspirin","Aspirin","0.003998523622047245","0.00799704724409449","0.0","false","Aspirin"
"Guanine","Guanine","Guanine","0.03172307327341255","0.0","0.0634461465468251","false","Guanine"
"ROCK1","ROCK1","ROCK1","0.0","0.0","0.0","false","ROCK1"
"PSEN1","PSEN1","PSEN1","0.0","0.0","0.0","false","PSEN1"
"OAS1","OAS1","OAS1","0.001390227751851385","0.00278045550370277","0.0","false","OAS1"
"TMED8","TMED8","TMED8",,,"0.0","false","TMED8"
"CDIPT","CDIPT","CDIPT","7.689468503937E-4","0.0015378937007874","0.0","false","CDIPT"
"VIPR1","VIPR1","VIPR1","0.0","0.0","0.0","false","VIPR1"
"CHST10","CHST10","CHST10","0.00259590825960828","0.00519181651921656","0.0","false","CHST10"
"NCOA3","NCOA3","NCOA3","0.0","0.0","0.0","false","NCOA3"
"PEX11B","PEX11B","PEX11B","0.0","0.0","0.0","false","PEX11B"
"FAM104A","FAM104A","FAM104A","3.075787401574805E-5","6.15157480314961E-5","0.0","false","FAM104A"
"ERCC5","ERCC5","ERCC5","1.5378937007874E-4","3.0757874015748E-4","0.0","false","ERCC5"
"CMTR1","CMTR1","CMTR1","2.15305118110236E-4","4.30610236220472E-4","0.0","false","CMTR1"
"CARM1","CARM1","CARM1","0.00194935975426902","0.00389871950853804","0.0","false","CARM1"
"TUFT1","TUFT1","TUFT1","0.00673520049013815","0.0134704009802763","0.0","false","TUFT1"
"GALM","GALM","GALM","0.0","0.0","0.0","false","GALM"
"ZNF92","ZNF92","ZNF92","0.0","0.0","0.0","false","ZNF92"
"PLA2R1","PLA2R1","PLA2R1",,,"0.0","false","PLA2R1"
"FZD1","FZD1","FZD1","0.0","0.0","0.0","false","FZD1"
"GPRASP2","GPRASP2","GPRASP2","3.075787401574805E-5","6.15157480314961E-5","0.0","false","GPRASP2"
"SPATA2","SPATA2","SPATA2","0.0","0.0","0.0","false","SPATA2"
"ADAR","ADAR","ADAR","0.0","0.0","0.0","false","ADAR"
"LRRC38","LRRC38","LRRC38","0.0080078870160607","0.0160157740321214","0.0","false","LRRC38"
"NUAK2","NUAK2","NUAK2","0.001279067920168845","0.00255813584033769","0.0","false","NUAK2"
"MID1IP1","MID1IP1","MID1IP1","0.0","0.0","0.0","false","MID1IP1"
"PTCHD1","PTCHD1","PTCHD1","0.001513259247914375","0.00302651849582875","0.0","false","PTCHD1"
"AKIP1","AKIP1","AKIP1","3.998523622047245E-4","7.99704724409449E-4","0.0","false","AKIP1"
"PLEKHA7","PLEKHA7","PLEKHA7","0.001820837988071855","0.00364167597614371","0.0","false","PLEKHA7"
"ZNF180","ZNF180","ZNF180",,,"0.0","false","ZNF180"
"ZNF160","ZNF160","ZNF160","0.001513259247914375","0.00302651849582875","0.0","false","ZNF160"
"HOXC5","HOXC5","HOXC5","3.998523622047245E-4","7.99704724409449E-4","0.0","false","HOXC5"
"ZNF680","ZNF680","ZNF680","0.00663335477672145","0.0132667095534429","0.0","false","ZNF680"
"C3orf33","C3orf33","C3orf33","2.15305118110236E-4","4.30610236220472E-4","0.0","false","C3orf33"
"CLK3","CLK3","CLK3","6.1515748031496E-5","1.23031496062992E-4","0.0","false","CLK3"
"WASH3P","WASH3P","WASH3P","7.38188976377955E-4","0.00147637795275591","0.0","false","WASH3P"
"GREB1","GREB1","GREB1","0.00628340447127135","0.0125668089425427","0.0","false","GREB1"
"ZNF34","ZNF34","ZNF34","0.0","0.0","0.0","false","ZNF34"
"DAPK1","DAPK1","DAPK1","0.002841971251734265","0.00568394250346853","0.0","false","DAPK1"
"CCDC180","CCDC180","CCDC180","0.00866337446176085","0.0173267489235217","0.0","false","CCDC180"
"MT-CO2","MT-CO2","MT-CO2","2.15305118110236E-4","4.30610236220472E-4","0.0","false","MT-CO2"
"MT-ND3","MT-ND3","MT-ND3","2.15305118110236E-4","4.30610236220472E-4","0.0","false","MT-ND3"
"AGAP6","AGAP6","AGAP6","3.998523622047245E-4","7.99704724409449E-4","0.0","false","AGAP6"
"ENSG00000215068.9","ENSG00000215068.9","ENSG00000215068.9","0.001820837988071855","0.00364167597614371","0.0","false","ENSG00000215068.9"
"VPS52","VPS52","VPS52","0.0022569384944265","0.004513876988853","0.0","false","VPS52"
"PPM1F-AS1","PPM1F-AS1","PPM1F-AS1","1.5378937007874E-4","3.0757874015748E-4","0.0","false","PPM1F-AS1"
"ENSG00000231050.2","ENSG00000231050.2","ENSG00000231050.2",,,"0.0","false","ENSG00000231050.2"
"HOXA11-AS","HOXA11-AS","HOXA11-AS","3.383366141732285E-4","6.76673228346457E-4","0.0","false","HOXA11-AS"
"ENSG00000261584.1","ENSG00000261584.1","ENSG00000261584.1","6.1515748031496E-5","1.23031496062992E-4","0.0","false","ENSG00000261584.1"
"ENSG00000272008.1","ENSG00000272008.1","ENSG00000272008.1","3.383366141732285E-4","6.76673228346457E-4","0.0","false","ENSG00000272008.1"
"CCL14","CCL14","CCL14","0.0","0.0","0.0","false","CCL14"
"ZNF670","ZNF670","ZNF670","0.0","0.0","0.0","false","ZNF670"
"ENSG00000287839.1","ENSG00000287839.1","ENSG00000287839.1","0.0","0.0","0.0","false","ENSG00000287839.1"
"ENSG00000289346.1","ENSG00000289346.1","ENSG00000289346.1","4.921259842519685E-4","9.84251968503937E-4","0.0","false","ENSG00000289346.1"
"Sarcosine..metab..blood","Sarcosine..metab..blood","Sarcosine..metab..blood",,,"0.0","false","Sarcosine..metab..blood"
"Carnitine..metab..blood","Carnitine..metab..blood","Carnitine..metab..blood",,,"0.0","false","Carnitine..metab..blood"
"Creatine..metab..blood","Creatine..metab..blood","Creatine..metab..blood",,,"0.0","false","Creatine..metab..blood"
"Cystine..metab..blood","Cystine..metab..blood","Cystine..metab..blood",,,"0.0","false","Cystine..metab..blood"
"Histidine..metab..blood","Histidine..metab..blood","Histidine..metab..blood",,,"0.0","false","Histidine..metab..blood"
"Inosine..metab..blood","Inosine..metab..blood","Inosine..metab..blood",,,"0.0","false","Inosine..metab..blood"
"Leucine..metab..blood","Leucine..metab..blood","Leucine..metab..blood",,,"0.0","false","Leucine..metab..blood"
"Monoethylglycinexylidide..metab..blood","Monoethylglycinexylidide..metab..blood","Monoethylglycinexylidide..metab..blood",,,"0.0","false","Monoethylglycinexylidide..metab..blood"
"Ornithine..metab..blood","Ornithine..metab..blood","Ornithine..metab..blood",,,"0.0","false","Ornithine..metab..blood"
"Targinine..metab..blood","Targinine..metab..blood","Targinine..metab..blood",,,"0.0","false","Targinine..metab..blood"
"Tryptophan..metab..blood","Tryptophan..metab..blood","Tryptophan..metab..blood","0.0","0.0","0.0","false","Tryptophan..metab..blood"
"AMP..metab..blood","AMP..metab..blood","AMP..metab..blood",,,"0.0","false","AMP..metab..blood"
"Hypoxanthine..metab..blood","Hypoxanthine..metab..blood","Hypoxanthine..metab..blood",,,"0.0","false","Hypoxanthine..metab..blood"
"CASZ1","CASZ1","CASZ1","0.6412011267654221","0.105513542478844","1.176888711052","false","CASZ1"
"ITGA3","ITGA3","ITGA3","2.177542280612615E-4","0.0","4.35508456122523E-4","false","ITGA3"
"NFIB","NFIB","NFIB","2.56409293521035","3.05870774054081","2.06947812987989","false","NFIB"
"AGK","AGK","AGK","3.62923713435436E-4","0.0","7.25847426870872E-4","false","AGK"
"MEOX2","MEOX2","MEOX2","0.002552903543307085","0.00510580708661417","0.0","false","MEOX2"
"HIC1","HIC1","HIC1","0.006145752306565955","0.00147637795275591","0.010815126660376","false","HIC1"
"SP4","SP4","SP4","0.1516978032137459","0.235311117787004","0.0680844886404878","false","SP4"
"METTL13","METTL13","METTL13","8.464298129828385E-4","6.76673228346457E-4","0.00101618639761922","false","METTL13"
"ZFP64","ZFP64","ZFP64","7.0988021231323E-4","9.84251968503937E-4","4.35508456122523E-4","false","ZFP64"
"ERG","ERG","ERG","0.0","0.0","0.0","false","ERG"
"FLT4","FLT4","FLT4","4.35508456122523E-4","0.0","8.71016912245046E-4","false","FLT4"
"SAFB","SAFB","SAFB","5.32476792183194","8.60673657971315","2.04279926395073","false","SAFB"
"JADE2","JADE2","JADE2","0.0035014047106715885","0.00642213147984648","5.80677941496697E-4","false","JADE2"
"PHKA2","PHKA2","PHKA2","0.0013850918061038009","1.23031496062992E-4","0.00264715211614461","false","PHKA2"
"RSF1","RSF1","RSF1","5.167130835141761E-4","3.0757874015748E-4","7.25847426870872E-4","false","RSF1"
"ERCC8","ERCC8","ERCC8","0.0","0.0","0.0","false","ERCC8"
"PER3","PER3","PER3","0.0022846552082591014","0.00413380196039568","4.35508456122523E-4","false","PER3"
"EIF2AK2","EIF2AK2","EIF2AK2","0.0028862472303566285","0.00519181651921656","5.80677941496697E-4","false","EIF2AK2"
"MTA3","MTA3","MTA3","5.86848716250238E-4","7.38188976377953E-4","4.35508456122523E-4","false","MTA3"
"FLYWCH1","FLYWCH1","FLYWCH1","0.027237792357408374","0.0541852457440684","2.90338970748349E-4","false","FLYWCH1"
"CDK13","CDK13","CDK13","0.0017492665346023764","0.00306302461308223","4.35508456122523E-4","false","CDK13"
"KDM4A","KDM4A","KDM4A","9.079455610143344E-4","7.99704724409449E-4","0.00101618639761922","false","KDM4A"
"HEATR6","HEATR6","HEATR6","3.407857241242535E-4","2.46062992125984E-4","4.35508456122523E-4","false","HEATR6"
"PLEKHH3","PLEKHH3","PLEKHH3","2.177542280612615E-4","0.0","4.35508456122523E-4","false","PLEKHH3"
"SRBD1","SRBD1","SRBD1",,,"5.80677941496697E-4","false","SRBD1"
"IFT80","IFT80","IFT80","7.45536306231029E-4","1.84547244094488E-4","0.00130652536836757","false","IFT80"
"ZZEF1","ZZEF1","ZZEF1","0.0060243911017003","0.0120487822034006","0.0","false","ZZEF1"
"TUBE1","TUBE1","TUBE1","0.00260900383269909","0.00391148229703061","0.00130652536836757","false","TUBE1"
"NUP37","NUP37","NUP37","0.0036576431907013552","0.00629909998378349","0.00101618639761922","false","NUP37"
"GPATCH1","GPATCH1","GPATCH1","4.5519733548268E-4","1.84547244094488E-4","7.25847426870872E-4","false","GPATCH1"
"POLD3","POLD3","POLD3","0.005706080492779725","0.0111218220148111","2.90338970748349E-4","false","POLD3"
"JADE1","JADE1","JADE1","5.86848716250238E-4","7.38188976377953E-4","4.35508456122523E-4","false","JADE1"
"ZCWPW1","ZCWPW1","ZCWPW1",,,"0.0","false","ZCWPW1"
"GNAO1","GNAO1","GNAO1","3.5185471877984453E-4","1.23031496062992E-4","5.80677941496697E-4","false","GNAO1"
"SH3BP2","SH3BP2","SH3BP2","0.0020758978766942703","0.00306302461308223","0.00108877114030631","false","SH3BP2"
"ZNF318","ZNF318","ZNF318","0.6666596070571155","1.08005865436194","0.253260559752291","false","ZNF318"
"PPP1R13B","PPP1R13B","PPP1R13B","1.451694853741745E-4","0.0","2.90338970748349E-4","false","PPP1R13B"
"KDM2B","KDM2B","KDM2B","8.021538343604765E-4","0.00116879921259843","4.35508456122523E-4","false","KDM2B"
"NLRC4","NLRC4","NLRC4",,,"7.25847426870872E-4","false","NLRC4"
"ABCC6","ABCC6","ABCC6","0.0013045019163495425","0.0019557411485153","6.53262684183785E-4","false","ABCC6"
"NLRP1","NLRP1","NLRP1","2.903389707483485E-4","0.0","5.80677941496697E-4","false","NLRP1"
"ZFHX4","ZFHX4","ZFHX4","0.005806293494912136","0.0108867395629534","7.25847426870872E-4","false","ZFHX4"
"ZC3HC1","ZC3HC1","ZC3HC1","0.0014158496801195488","1.84547244094488E-4","0.00264715211614461","false","ZC3HC1"
"TGM1","TGM1","TGM1","0.001170612045123705","0.00110728346456693","0.00123394062568048","false","TGM1"
"MFSD11","MFSD11","MFSD11","0.0033846661544676315","0.00633382385281274","4.35508456122523E-4","false","MFSD11"
"TLL2","TLL2","TLL2","2.46062992125984E-4","4.92125984251968E-4","0.0","false","TLL2"
"EFHC1","EFHC1","EFHC1","0.00256451723458398","0.00512903446916796","0.0","false","EFHC1"
"SUSD2","SUSD2","SUSD2","2.903389707483485E-4","0.0","5.80677941496697E-4","false","SUSD2"
"TOP3B","TOP3B","TOP3B","0.004171907164264505","0.00703728896016144","0.00130652536836757","false","TOP3B"
"CCDC134","CCDC134","CCDC134","0.0074951429763239485","0.0144096080111512","5.80677941496697E-4","false","CCDC134"
"DNAL4","DNAL4","DNAL4","0.007789531632232494","0.00974041737709881","0.00583864588736618","false","DNAL4"
"ZMAT5","ZMAT5","ZMAT5","0.011021792260336862","0.0216080760645512","4.35508456122523E-4","false","ZMAT5"
"SAMM50","SAMM50","SAMM50","7.295690916733896E-4","0.00116879921259843","2.90338970748349E-4","false","SAMM50"
"HDAC10","HDAC10","HDAC10","0.010063738905726032","0.0187483677003974","0.00137911011105466","false","HDAC10"
"DAAM1","DAAM1","DAAM1","0.002602622438452805","0.00389871950853804","0.00130652536836757","false","DAAM1"
"VRK1","VRK1","VRK1","3.5185471877984453E-4","1.23031496062992E-4","5.80677941496697E-4","false","VRK1"
"ARHGAP5","ARHGAP5","ARHGAP5","0.006382753721126175","0.012475168471504","2.90338970748349E-4","false","ARHGAP5"
"NINL","NINL","NINL","0.001717257645523488","6.15157480314961E-5","0.00337299954301548","false","NINL"
"ZMYND8","ZMYND8","ZMYND8","0.0035189988044673102","0.00439084549279001","0.00264715211614461","false","ZMYND8"
"CSTF1","CSTF1","CSTF1",,,"4.35508456122523E-4","false","CSTF1"
"MRGBP","MRGBP","MRGBP","2.903389707483485E-4","0.0","5.80677941496697E-4","false","MRGBP"
"CEP192","CEP192","CEP192","0.02646538337332779","0.0495577672036401","0.00337299954301548","false","CEP192"
"POLI","POLI","POLI","3.62923713435436E-4","0.0","7.25847426870872E-4","false","POLI"
"CDADC1","CDADC1","CDADC1","0.002328931186881465","0.00364167597614371","0.00101618639761922","false","CDADC1"
"KAT8","KAT8","KAT8","5.27782078169767E-4","1.84547244094488E-4","8.71016912245046E-4","false","KAT8"
"INTS9","INTS9","INTS9","4.3305934617149746E-4","4.30610236220472E-4","4.35508456122523E-4","false","INTS9"
"TYK2","TYK2","TYK2","0.0","0.0","0.0","false","TYK2"
"AVL9","AVL9","AVL9","1.23031496062992E-4","2.46062992125984E-4","0.0","false","AVL9"
"CRHR2","CRHR2","CRHR2","0.010234108737247873","0.0195972005622507","8.71016912245046E-4","false","CRHR2"
"RIC1","RIC1","RIC1","5.47470957529924E-4","3.69094488188976E-4","7.25847426870872E-4","false","RIC1"
"LZTS2","LZTS2","LZTS2","0.0031212412278270214","0.00580697399953152","4.35508456122523E-4","false","LZTS2"
"EBF3","EBF3","EBF3","0.00534496961186956","0.00989150705418116","7.98432169557959E-4","false","EBF3"
"SEPTIN4","SEPTIN4","SEPTIN4","0.006529082983894025","0.0127678269970397","2.90338970748349E-4","false","SEPTIN4"
"RAI1","RAI1","RAI1","0.004323009698546685","0.00425683345645867","0.0043891859406347","false","RAI1"
"SMARCD2","SMARCD2","SMARCD2","0.00652291220914046","0.0120296380206617","0.00101618639761922","false","SMARCD2"
"DHX58","DHX58","DHX58","0.0037253297134863944","0.00716032045622444","2.90338970748349E-4","false","DHX58"
"DHRS7B","DHRS7B","DHRS7B","4.2443946146693203E-4","1.23031496062992E-4","7.25847426870872E-4","false","DHRS7B"
"WFS1","WFS1","WFS1","7.320182016244126E-4","7.38188976377953E-4","7.25847426870872E-4","false","WFS1"
"SEPSECS","SEPSECS","SEPSECS","0.001904253999569005","0.0","0.00380850799913801","false","SEPSECS"
"MED23","MED23","MED23",,,"5.80677941496697E-4","false","MED23"
"TBX18","TBX18","TBX18","0.0","0.0","0.0","false","TBX18"
"ZNF346","ZNF346","ZNF346","0.0013801720464134014","0.00232483563670428","4.35508456122523E-4","false","ZNF346"
"CLCN2","CLCN2","CLCN2","0.0023461709562905965","0.00425683345645867","4.35508456122523E-4","false","CLCN2"
"ARID3A","ARID3A","ARID3A","1.451694853741745E-4","0.0","2.90338970748349E-4","false","ARID3A"
"ARHGEF2","ARHGEF2","ARHGEF2","0.00259590825960828","0.00519181651921656","0.0","false","ARHGEF2"
"PTCH2","PTCH2","PTCH2","2.177542280612615E-4","0.0","4.35508456122523E-4","false","PTCH2"
"PTBP2","PTBP2","PTBP2","4.35508456122523E-4","0.0","8.71016912245046E-4","false","PTBP2"
"RCOR3","RCOR3","RCOR3","0.004410575472926596","0.00809530351898232","7.25847426870872E-4","false","RCOR3"
"ZBTB45","ZBTB45","ZBTB45",,,"8.71016912245046E-4","false","ZBTB45"
"KBTBD7","KBTBD7","KBTBD7","0.002021352446723985","0.00302651849582875","0.00101618639761922","false","KBTBD7"
"TENT4B","TENT4B","TENT4B",,,"0.00322783005764131","false","TENT4B"
"ATP7B","ATP7B","ATP7B","3.62923713435436E-4","0.0","7.25847426870872E-4","false","ATP7B"
"PPP4R1L","PPP4R1L","PPP4R1L","0.007436076338243509","0.0138559662788678","0.00101618639761922","false","PPP4R1L"
"NEURL2","NEURL2","NEURL2","6.1515748031496E-5","1.23031496062992E-4","0.0","false","NEURL2"
"MIF4GD","MIF4GD","MIF4GD","1.451694853741745E-4","0.0","2.90338970748349E-4","false","MIF4GD"
"ARMCX5","ARMCX5","ARMCX5","0.004188490752124835","0.00837698150424967","0.0","false","ARMCX5"
"PLAGL2","PLAGL2","PLAGL2","0.0027753195579551847","0.00290348699976576","0.00264715211614461","false","PLAGL2"
"XRCC3","XRCC3","XRCC3","0.0038089834508290687","0.00703728896016144","5.80677941496697E-4","false","XRCC3"
"POT1","POT1","POT1","0.012665151507545349","0.020941117074456","0.0043891859406347","false","POT1"
"MYO5C","MYO5C","MYO5C","5.78228831545672E-4","4.30610236220472E-4","7.25847426870872E-4","false","MYO5C"
"CCDC32","CCDC32","CCDC32","3.100278501085055E-4","1.84547244094488E-4","4.35508456122523E-4","false","CCDC32"
"PRRG3","PRRG3","PRRG3","2.177542280612615E-4","0.0","4.35508456122523E-4","false","PRRG3"
"OSBPL2","OSBPL2","OSBPL2","0.0038826030225221153","0.00511805392889962","0.00264715211614461","false","OSBPL2"
"ZNF141","ZNF141","ZNF141","0.0060530369916575","0.012106073983315","0.0","false","ZNF141"
"KIF3A","KIF3A","KIF3A","4.83506099547403E-4","6.76673228346457E-4","2.90338970748349E-4","false","KIF3A"
"TMCC2","TMCC2","TMCC2","9.251853304234665E-4","0.00141486220472441","4.35508456122523E-4","false","TMCC2"
"TMEM254","TMEM254","TMEM254","0.0022425906137422337","6.76673228346457E-4","0.00380850799913801","false","TMEM254"
"MEN1","MEN1","MEN1","2.177542280612615E-4","0.0","4.35508456122523E-4","false","MEN1"
"CEP162","CEP162","CEP162","0.00226717771300444","0.0","0.00453435542600888","false","CEP162"
"ARHGEF4","ARHGEF4","ARHGEF4","4.921259842519685E-4","9.84251968503937E-4","0.0","false","ARHGEF4"
"SAP130","SAP130","SAP130","5.0809319880961E-4","0.0","0.00101618639761922","false","SAP130"
"PDCL","PDCL","PDCL","0.002798028057710136","0.0048702086885494","7.25847426870872E-4","false","PDCL"
"DENND4C","DENND4C","DENND4C","9.048601736375661E-4","4.30610236220472E-4","0.00137911011105466","false","DENND4C"
"DUOX1","DUOX1","DUOX1",,,"0.00264715211614461","false","DUOX1"
"ZNF280D","ZNF280D","ZNF280D","0.01456965035753636","0.0281231143174535","0.00101618639761922","false","ZNF280D"
"TET1","TET1","TET1","7.627760756401605E-4","7.99704724409449E-4","7.25847426870872E-4","false","TET1"
"FAM117B","FAM117B","FAM117B","3.715435981400015E-4","3.0757874015748E-4","4.35508456122523E-4","false","FAM117B"
"PDE5A","PDE5A","PDE5A","0.00288111128460905","0.00253439251157679","0.00322783005764131","false","PDE5A"
"ADAM21","ADAM21","ADAM21","5.5609084223449E-4","6.76673228346457E-4","4.35508456122523E-4","false","ADAM21"
"CLBA1","CLBA1","CLBA1","0.0","0.0","0.0","false","CLBA1"
"ULK3","ULK3","ULK3","0.001717257645523488","6.15157480314961E-5","0.00337299954301548","false","ULK3"
"NKD1","NKD1","NKD1","6.372954696261431E-4","9.84251968503937E-4","2.90338970748349E-4","false","NKD1"
"MEAK7","MEAK7","MEAK7","5.44385570153155E-4","0.0","0.00108877114030631","false","MEAK7"
"MINK1","MINK1","MINK1","4.3305934617149746E-4","4.30610236220472E-4","4.35508456122523E-4","false","MINK1"
"POU2F1","POU2F1","POU2F1","0.0023963799838209736","9.84251968503937E-4","0.00380850799913801","false","POU2F1"
"SETDB1","SETDB1","SETDB1",,,"4.35508456122523E-4","false","SETDB1"
"LSP1P4","LSP1P4","LSP1P4",,,"0.00130652536836757","false","LSP1P4"
"GATAD2B","GATAD2B","GATAD2B","0.09424749156025031","0.0963571342381169","0.0921378488823837","false","GATAD2B"
"ABHD10","ABHD10","ABHD10","0.001920393304652021","1.23031496062992E-4","0.00371775511324105","false","ABHD10"
"SKP2","SKP2","SKP2","0.0024076867043220963","0.00437986495252167","4.35508456122523E-4","false","SKP2"
"PIK3R1","PIK3R1","PIK3R1","0.00278045550370277","0.00556091100740554","0.0","false","PIK3R1"
"ATG12","ATG12","ATG12","0.007883801395485356","0.0131204506748261","0.00264715211614461","false","ATG12"
"ZMYM4","ZMYM4","ZMYM4","6.17606590265986E-4","7.99704724409449E-4","4.35508456122523E-4","false","ZMYM4"
