tissue	assay	contrast_type	contrast	contrast_short	collection	database	set_id	set	set_short	set_size	set_size_DB	size_ratio	direction	t	df	z.std	p_value	adj_p_value
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08798	GOCC_SERINE_TYPE_PEPTIDASE_COMPLEX	GOCC_SERINE_TYPE_PEPTIDASE_COMPLEX	10	13	0.769	Up	0.401081591894605	20047	0.401075785560655	0.688364327990729	0.903850441790051
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08284	GOCC_EXTRINSIC_COMPONENT_OF_PRESYNAPTIC_MEMBRANE	GOCC_EXTRINSIC_COMPONENT_OF_PRESYNAPTIC_MEMBRANE	5	6	0.833	Up	0.395692458147188	20047	0.395686751018137	0.69233613064458	0.905829697642837
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08564	GOCC_NUCLEAR_MEMBRANE	GOCC_NUCLEAR_MEMBRANE	287	311	0.923	Down	-0.394596344445144	20047	-0.394590657388094	0.693145009532597	0.906127846885516
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08514	GOCC_MULTIVESICULAR_BODY	GOCC_MULTIVESICULAR_BODY	57	68	0.838	Down	-0.394318628945934	20047	-0.394312946968766	0.693350005733383	0.906127846885516
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08179	GOCC_CYTOPLASMIC_SIDE_OF_LYSOSOMAL_MEMBRANE	GOCC_CYTOPLASMIC_SIDE_OF_LYSOSOMAL_MEMBRANE	12	14	0.857	Down	-0.391053558164565	20047	-0.391047935740802	0.695761803688365	0.907793101867132
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08860	GOCC_SUPRAMOLECULAR_POLYMER	GOCC_SUPRAMOLECULAR_POLYMER	758	1044	0.726	Up	0.388336027532459	20047	0.38833045443726	0.697771502793584	0.908064299431311
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08890	GOCC_TRANSCRIPTION_FACTOR_TFIIA_COMPLEX	GOCC_TRANSCRIPTION_FACTOR_TFIIA_COMPLEX	5	5	1	Up	0.379195939835922	20047	0.379190531085555	0.704546382565189	0.911642095132104
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08898	GOCC_TRANSFERASE_COMPLEX	GOCC_TRANSFERASE_COMPLEX	791	861	0.919	Down	-0.375427536925206	20047	-0.375422195239887	0.707346500617473	0.912229159173397
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08524	GOCC_MYOSIN_COMPLEX	GOCC_MYOSIN_COMPLEX	42	56	0.75	Up	0.367643153186502	20047	0.367637948778753	0.713143214475592	0.914229164705871
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08343	GOCC_GROWTH_CONE_MEMBRANE	GOCC_GROWTH_CONE_MEMBRANE	7	8	0.875	Up	0.363232629323513	20047	0.363227501953301	0.716434944967887	0.914240756238396
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08154	GOCC_CORTICAL_CYTOSKELETON	GOCC_CORTICAL_CYTOSKELETON	97	105	0.924	Down	-0.362607757733455	20047	-0.362602641234817	0.716901736954259	0.914337529736949
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08315	GOCC_GATOR2_COMPLEX	GOCC_GATOR2_COMPLEX	5	5	1	Down	-0.361193016709474	20047	-0.361187924785513	0.717958968348315	0.914947622314743
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08926	GOCC_U4_SNRNP	GOCC_U4_SNRNP	12	13	0.923	Up	0.360671160440199	20047	0.360666077567446	0.718349086383145	0.914947622314743
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08674	GOCC_POSTSYNAPTIC_DENSITY_MEMBRANE	GOCC_POSTSYNAPTIC_DENSITY_MEMBRANE	78	99	0.788	Up	0.352828914645079	20047	0.352823966911153	0.724220414833637	0.918447089406481
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08784	GOCC_SCAR_COMPLEX	GOCC_SCAR_COMPLEX	12	12	1	Up	0.34985026184423	20047	0.349845365011519	0.726454751362261	0.919699281108318
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08324	GOCC_GLYCOGEN_GRANULE	GOCC_GLYCOGEN_GRANULE	7	7	1	Down	-0.3492745204752	20047	-0.349269633454298	0.726886893656218	0.919699281108318
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08165	GOCC_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX	GOCC_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX	33	37	0.892	Up	0.347655033736305	20047	0.347650174268358	0.728102920254287	0.920062247780064
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08654	GOCC_PLATELET_ALPHA_GRANULE_LUMEN	GOCC_PLATELET_ALPHA_GRANULE_LUMEN	57	67	0.851	Up	0.346119436224523	20047	0.346114602819271	0.729256589436524	0.920763901115305
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08899	GOCC_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS	GOCC_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS...(08899)	271	306	0.886	Down	-0.345302537657292	20047	-0.345297718091826	0.729870561998991	0.921050581910541
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08344	GOCC_GROWTH_FACTOR_COMPLEX	GOCC_GROWTH_FACTOR_COMPLEX	8	8	1	Up	0.33680167751992	20047	0.336797000959239	0.73626993402363	0.923765887647058
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08170	GOCC_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX	GOCC_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX	51	54	0.944	Down	-0.334660576857015	20047	-0.334655936025857	0.737884644525392	0.92471736449958
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08190	GOCC_DENDRITE_CYTOPLASM	GOCC_DENDRITE_CYTOPLASM	25	27	0.926	Down	-0.332602602497291	20047	-0.332597995900289	0.739437756366606	0.925311336230857
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08754	GOCC_RIBOSOME	GOCC_RIBOSOME	225	239	0.941	Down	-0.330251553717227	20047	-0.330246986100694	0.741213346693906	0.925754118195886
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08695	GOCC_PRESYNAPTIC_CYTOSKELETON	GOCC_PRESYNAPTIC_CYTOSKELETON	8	11	0.727	Up	0.329610751059079	20047	0.329606194043348	0.741697541760398	0.926086645589165
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08007	GOCC_BASAL_PART_OF_CELL	GOCC_BASAL_PART_OF_CELL	240	303	0.792	Down	-0.328486484452591	20047	-0.328481946011151	0.742547292684188	0.926195052580395
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08189	GOCC_DEATH_INDUCING_SIGNALING_COMPLEX	GOCC_DEATH_INDUCING_SIGNALING_COMPLEX	9	9	1	Up	0.324820029621172	20047	0.324815551538852	0.74532067378821	0.926833868851711
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08258	GOCC_ESCRT_COMPLEX	GOCC_ESCRT_COMPLEX	27	28	0.964	Down	-0.324643363705211	20047	-0.324638888522979	0.745454391214623	0.926833868851711
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08756	GOCC_RISC_LOADING_COMPLEX	GOCC_RISC_LOADING_COMPLEX	8	8	1	Up	0.322705116757449	20047	0.322700673343126	0.746921942152698	0.927702815611463
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08159	GOCC_CRD_MEDIATED_MRNA_STABILITY_COMPLEX	GOCC_CRD_MEDIATED_MRNA_STABILITY_COMPLEX	5	6	0.833	Down	-0.319620678593394	20047	-0.319616285546267	0.749259227387849	0.928840979480954
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08321	GOCC_GLIAL_CELL_PROJECTION	GOCC_GLIAL_CELL_PROJECTION	30	37	0.811	Down	-0.317733665238214	20047	-0.317729302892673	0.75069028164146	0.929936736645646
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08590	GOCC_OMEGASOME	GOCC_OMEGASOME	5	5	1	Down	-0.314041056271123	20047	-0.31403675375965	0.753493124289521	0.930568659310781
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08411	GOCC_KINETOCHORE_MICROTUBULE	GOCC_KINETOCHORE_MICROTUBULE	19	21	0.905	Up	0.306349813347537	20047	0.30634563443865	0.759341497036626	0.933678756065432
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08751	GOCC_RIBONUCLEOPROTEIN_GRANULE	GOCC_RIBONUCLEOPROTEIN_GRANULE	243	270	0.9	Up	0.302268102222251	20047	0.302263988355848	0.762450828274688	0.934574973944063
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08868	GOCC_SYNAPTIC_MEMBRANE	GOCC_SYNAPTIC_MEMBRANE	291	393	0.74	Up	0.302032594748499	20047	0.302028484623386	0.762630348743458	0.934619958562546
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08520	GOCC_MYELIN_SHEATH	GOCC_MYELIN_SHEATH	43	46	0.935	Down	-0.301127775153649	20047	-0.301123679390917	0.763320184998243	0.934802062552103
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08568	GOCC_NUCLEAR_PORE	GOCC_NUCLEAR_PORE	93	97	0.959	Down	-0.300882683347589	20047	-0.300878591472072	0.763507075856712	0.934802062552103
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08504	GOCC_MON1_CCZ1_COMPLEX	GOCC_MON1_CCZ1_COMPLEX	5	5	1	Up	0.299305097841111	20047	0.299301030954152	0.764710368036512	0.935257241228466
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08455	GOCC_MHC_CLASS_II_PROTEIN_COMPLEX	GOCC_MHC_CLASS_II_PROTEIN_COMPLEX	15	17	0.882	Down	-0.293609095041582	20047	-0.293605117916098	0.769059664539088	0.937626725407479
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08392	GOCC_INTERCELLULAR_CANALICULUS	GOCC_INTERCELLULAR_CANALICULUS	6	6	1	Up	0.292746258856894	20047	0.292742295266064	0.769719138424509	0.937788277896986
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08254	GOCC_EQUATORIAL_MICROTUBULE_ORGANIZING_CENTER	GOCC_EQUATORIAL_MICROTUBULE_ORGANIZING_CENTER	5	5	1	Up	0.290111129269906	20047	0.290107206913601	0.771734222464278	0.938287366481463
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08419	GOCC_LARGE_RIBOSOMAL_SUBUNIT	GOCC_LARGE_RIBOSOMAL_SUBUNIT	113	117	0.966	Down	-0.288426606667243	20047	-0.288422710591298	0.773023185480157	0.938986104307663
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08263	GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_2B_COMPLEX	GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_2B_COMPLEX	5	5	1	Down	-0.286675515227673	20047	-0.286671646405721	0.774363749652355	0.938986104307663
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08287	GOCC_FACIT_COLLAGEN_TRIMER	GOCC_FACIT_COLLAGEN_TRIMER	6	6	1	Down	-0.285967978376635	20047	-0.28596412054811	0.774905602160774	0.938986104307663
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08825	GOCC_SOMATODENDRITIC_COMPARTMENT	GOCC_SOMATODENDRITIC_COMPARTMENT	682	839	0.813	Up	0.285685334114188	20047	0.285681480674282	0.775122090105702	0.938986104307663
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08539	GOCC_NEURONAL_RIBONUCLEOPROTEIN_GRANULE	GOCC_NEURONAL_RIBONUCLEOPROTEIN_GRANULE	5	5	1	Down	-0.279726039814163	20047	-0.279722278509318	0.779690584592897	0.940808230581714
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08478	GOCC_MISMATCH_REPAIR_COMPLEX	GOCC_MISMATCH_REPAIR_COMPLEX	11	11	1	Down	-0.278925113020255	20047	-0.278921364041316	0.780305172788352	0.940808230581714
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08317	GOCC_GEMINI_OF_COILED_BODIES	GOCC_GEMINI_OF_COILED_BODIES	12	12	1	Down	-0.276899356416324	20047	-0.276895638553211	0.781860241642989	0.941192114750799
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08136	GOCC_COMPLEX_OF_COLLAGEN_TRIMERS	GOCC_COMPLEX_OF_COLLAGEN_TRIMERS	20	21	0.952	Down	-0.276038883384661	20047	-0.276035178712737	0.782521046784128	0.941506987904788
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08053	GOCC_CCR4_NOT_COMPLEX	GOCC_CCR4_NOT_COMPLEX	14	14	1	Up	0.272769179177486	20047	0.272765524491596	0.785033462421158	0.942565761057374
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08421	GOCC_LATERAL_PART_OF_CELL	GOCC_LATERAL_PART_OF_CELL	5	5	1	Up	0.270531893554621	20047	0.270528272945644	0.786753868851265	0.94366046259676
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08013	GOCC_BCL_2_FAMILY_PROTEIN_COMPLEX	GOCC_BCL_2_FAMILY_PROTEIN_COMPLEX	8	10	0.8	Down	-0.266912573788749	20047	-0.266909008092783	0.789539220729295	0.944459518285209
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08130	GOCC_COHESIN_COMPLEX	GOCC_COHESIN_COMPLEX	8	10	0.8	Down	-0.26417360131601	20047	-0.264170077002166	0.791648867368446	0.945793909025313
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08576	GOCC_NUCLEAR_STRESS_GRANULE	GOCC_NUCLEAR_STRESS_GRANULE	5	6	0.833	Up	0.26387223645887	20047	0.263868716689153	0.791881082010434	0.94593835183085
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08736	GOCC_R2TP_COMPLEX	GOCC_R2TP_COMPLEX	5	5	1	Up	0.261892158921678	20047	0.26188866896404	0.793407275682593	0.94644771626523
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08198	GOCC_DENDRITIC_TREE	GOCC_DENDRITIC_TREE	507	620	0.818	Up	0.26161374277893	20047	0.261610257006955	0.793621935414148	0.94655427468764
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08018	GOCC_BLOC_COMPLEX	GOCC_BLOC_COMPLEX	14	14	1	Up	0.259638199898834	20047	0.259634743783368	0.79514553346539	0.947924920302483
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08646	GOCC_PINOSOME	GOCC_PINOSOME	7	7	1	Up	0.259545148731633	20047	0.259541694011162	0.795217316643493	0.947924920302483
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08696	GOCC_PRESYNAPTIC_CYTOSOL	GOCC_PRESYNAPTIC_CYTOSOL	12	13	0.923	Up	0.253439628656369	20047	0.253436265103297	0.799931106657378	0.949851861377387
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08611	GOCC_PAR_POLARITY_COMPLEX	GOCC_PAR_POLARITY_COMPLEX	6	6	1	Up	0.25262864452278	20047	0.25262529302574	0.800557782843717	0.950014651990134
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08265	GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX	GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX	15	15	1	Down	-0.247560528053922	20047	-0.24755725161911	0.804476989518634	0.950858650197307
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08057	GOCC_CDC73_PAF1_COMPLEX	GOCC_CDC73_PAF1_COMPLEX	6	7	0.857	Down	-0.244315368282511	20047	-0.244312139660237	0.806989082215084	0.950858650197307
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08068	GOCC_CELL_PROJECTION_MEMBRANE	GOCC_CELL_PROJECTION_MEMBRANE	277	353	0.785	Up	0.241959685767247	20047	0.241956491731664	0.808813876208988	0.950858650197307
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08222	GOCC_EARLY_PHAGOSOME	GOCC_EARLY_PHAGOSOME	13	13	1	Up	0.241679225333173	20047	0.241676035408665	0.80903120015806	0.950858650197307
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08656	GOCC_PLATELET_DENSE_GRANULE	GOCC_PLATELET_DENSE_GRANULE	18	21	0.857	Up	0.240427968754787	20047	0.240424797154277	0.810000956530775	0.950858650197307
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	07950	GOCC_ACTIN_FILAMENT	GOCC_ACTIN_FILAMENT	100	118	0.847	Up	0.239085117236006	20047	0.239081965269525	0.811042025942621	0.950858650197307
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08098	GOCC_CIA_COMPLEX	GOCC_CIA_COMPLEX	5	5	1	Up	0.23901000970597	20047	0.239006858836693	0.811100264273472	0.950858650197307
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08536	GOCC_NEUROMUSCULAR_JUNCTION	GOCC_NEUROMUSCULAR_JUNCTION	66	76	0.868	Up	0.23669087307655	20047	0.236687756036751	0.812899034370318	0.951124327974523
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08793	GOCC_SEH1_ASSOCIATED_COMPLEX	GOCC_SEH1_ASSOCIATED_COMPLEX	8	8	1	Up	0.233900240111477	20047	0.233897163652737	0.815064815222818	0.951578801289437
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08020	GOCC_BORC_COMPLEX	GOCC_BORC_COMPLEX	8	8	1	Down	-0.231674239969677	20047	-0.231671195783375	0.816793405198847	0.952204149595996
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08056	GOCC_CD95_DEATH_INDUCING_SIGNALING_COMPLEX	GOCC_CD95_DEATH_INDUCING_SIGNALING_COMPLEX	6	6	1	Up	0.231604871069653	20047	0.231601827887673	0.816847287662369	0.952204149595996
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08115	GOCC_CLATHRIN_COATED_PIT	GOCC_CLATHRIN_COATED_PIT	70	75	0.933	Up	0.231294041679924	20047	0.231291002997106	0.817088735781573	0.952220838026483
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08701	GOCC_PRONUCLEUS	GOCC_PRONUCLEUS	11	14	0.786	Up	0.22860727798123	20047	0.228604278119061	0.819176499158081	0.952609917948899
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08515	GOCC_MULTIVESICULAR_BODY_INTERNAL_VESICLE	GOCC_MULTIVESICULAR_BODY_INTERNAL_VESICLE	6	6	1	Down	-0.22803546196587	20047	-0.2280324703498	0.81962099773864	0.952609917948899
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08713	GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_MATRIX_ADHESION	GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_MATRIX_ADHESION	16	17	0.941	Down	-0.224471156596297	20047	-0.224468216255486	0.822392995678047	0.953487774261905
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	07985	GOCC_ATG1_ULK1_KINASE_COMPLEX	GOCC_ATG1_ULK1_KINASE_COMPLEX	6	6	1	Down	-0.224271029912933	20047	-0.224268092444739	0.822548702413982	0.953487774261905
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08657	GOCC_PLATELET_DENSE_GRANULE_LUMEN	GOCC_PLATELET_DENSE_GRANULE_LUMEN	11	14	0.786	Up	0.222289618321972	20047	0.222286709258778	0.824090697784146	0.953793601382988
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08259	GOCC_ESCRT_I_COMPLEX	GOCC_ESCRT_I_COMPLEX	11	11	1	Down	-0.221768844817712	20047	-0.22176594320933	0.824496092699392	0.953793601382988
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	07951	GOCC_ACTIN_FILAMENT_BUNDLE	GOCC_ACTIN_FILAMENT_BUNDLE	71	79	0.899	Down	-0.219706090537233	20047	-0.21970321841283	0.826102297977186	0.953879801874025
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08119	GOCC_CLATHRIN_COMPLEX	GOCC_CLATHRIN_COMPLEX	5	6	0.833	Up	0.211010015646289	20047	0.211007267057958	0.83288160073255	0.9571558325026
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08131	GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX	GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX	353	430	0.821	Down	-0.209377277916883	20047	-0.209374552388541	0.834155856763023	0.957285217615965
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08698	GOCC_PRESYNAPTIC_MEMBRANE	GOCC_PRESYNAPTIC_MEMBRANE	125	165	0.758	Down	-0.209044233171356	20047	-0.209041512341636	0.834415832260541	0.957285217615965
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08439	GOCC_MALE_PRONUCLEUS	GOCC_MALE_PRONUCLEUS	6	8	0.75	Up	0.208123368597003	20047	0.208120660749892	0.835134755407939	0.957285217615965
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08303	GOCC_FILOPODIUM_TIP	GOCC_FILOPODIUM_TIP	16	19	0.842	Down	-0.204226576379611	20047	-0.204223923325106	0.838178517193322	0.957821354374345
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08813	GOCC_SMALL_RIBOSOMAL_SUBUNIT	GOCC_SMALL_RIBOSOMAL_SUBUNIT	72	75	0.96	Up	0.203816644916144	20047	0.203813997612099	0.83849885392468	0.957821354374345
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08617	GOCC_PERICHROMATIN_FIBRILS	GOCC_PERICHROMATIN_FIBRILS	5	5	1	Up	0.201205093272902	20047	0.201202482543385	0.840540250399635	0.958041427897274
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08619	GOCC_PERIKARYON	GOCC_PERIKARYON	114	149	0.765	Up	0.199819669074356	20047	0.199817077705802	0.841623644591353	0.958041427897274
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08563	GOCC_NUCLEAR_LAMINA	GOCC_NUCLEAR_LAMINA	12	12	1	Up	0.199806503422561	20047	0.199803912237856	0.841633941501529	0.958041427897274
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08063	GOCC_CELL_CORTEX	GOCC_CELL_CORTEX	281	305	0.921	Down	-0.195847114480422	20047	-0.195844578468918	0.844731817065618	0.958543327737164
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08124	GOCC_CLEAVAGE_FURROW	GOCC_CLEAVAGE_FURROW	48	54	0.889	Up	0.191616680922033	20047	0.191614203606941	0.848044415808965	0.959670447074999
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08026	GOCC_BRCA1_C_COMPLEX	GOCC_BRCA1_C_COMPLEX	6	6	1	Down	-0.191261734907343	20047	-0.191259262505309	0.848322475691621	0.959670447074999
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	07970	GOCC_APICAL_PART_OF_CELL	GOCC_APICAL_PART_OF_CELL	351	471	0.745	Up	0.188381999411317	20047	0.188379566803375	0.85057911627238	0.960618357708869
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08517	GOCC_MULTIVESICULAR_BODY_MEMBRANE	GOCC_MULTIVESICULAR_BODY_MEMBRANE	27	29	0.931	Down	-0.185723910648466	20047	-0.185721514667973	0.852663155580338	0.961381384651945
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	07962	GOCC_AMPHISOME_MEMBRANE	GOCC_AMPHISOME_MEMBRANE	11	12	0.917	Up	0.183932010917848	20047	0.183929639573558	0.854068652446278	0.961916223374322
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08877	GOCC_TETRASPANIN_ENRICHED_MICRODOMAIN	GOCC_TETRASPANIN_ENRICHED_MICRODOMAIN	9	10	0.9	Down	-0.182024440228708	20047	-0.182022095062393	0.855565386198706	0.961917510545076
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	07979	GOCC_ASTER	GOCC_ASTER	9	11	0.818	Up	0.178188949842207	20047	0.17818665716162	0.858576388081451	0.963021466403107
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08277	GOCC_EXTRINSIC_COMPONENT_OF_ENDOSOME_MEMBRANE	GOCC_EXTRINSIC_COMPONENT_OF_ENDOSOME_MEMBRANE	5	5	1	Down	-0.175900822946951	20047	-0.17589856148394	0.860373635501002	0.963416400696538
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08408	GOCC_KATANIN_COMPLEX	GOCC_KATANIN_COMPLEX	5	5	1	Up	0.173582436573967	20047	0.173580206671096	0.862195388649413	0.963885865121751
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08406	GOCC_JUXTAPARANODE_REGION_OF_AXON	GOCC_JUXTAPARANODE_REGION_OF_AXON	10	12	0.833	Up	0.171430081714387	20047	0.171427881048963	0.863887333353342	0.964034714226304
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08796	GOCC_SERINE_PROTEASE_INHIBITOR_COMPLEX	GOCC_SERINE_PROTEASE_INHIBITOR_COMPLEX	5	6	0.833	Up	0.171088633261355	20047	0.171086437228665	0.864155800162953	0.964034714226304
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08732	GOCC_PSEUDOPODIUM	GOCC_PSEUDOPODIUM	16	18	0.889	Up	0.167594259872881	20047	0.167592111166179	0.866904177797005	0.965904248448794
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08644	GOCC_PICLN_SM_PROTEIN_COMPLEX	GOCC_PICLN_SM_PROTEIN_COMPLEX	6	6	1	Down	-0.164795033152718	20047	-0.164792922246685	0.869106975106933	0.967057400501345
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08087	GOCC_CHROMATIN_SILENCING_COMPLEX	GOCC_CHROMATIN_SILENCING_COMPLEX	13	13	1	Up	0.1623021300523	20047	0.162300052728965	0.871069573159018	0.967763628740615
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08540	GOCC_NEURON_PROJECTION	GOCC_NEURON_PROJECTION	1039	1321	0.787	Up	0.160660440140565	20047	0.160658384891676	0.87236246761337	0.968031879121693
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08207	GOCC_DISTAL_AXON	GOCC_DISTAL_AXON	223	276	0.808	Up	0.160640265580834	20047	0.160638210603014	0.872378357989716	0.968031879121693
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08301	GOCC_FILOPODIUM	GOCC_FILOPODIUM	98	108	0.907	Up	0.160449833247682	20047	0.160447780828298	0.872528353462033	0.968031879121693
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08677	GOCC_POSTSYNAPTIC_MEMBRANE	GOCC_POSTSYNAPTIC_MEMBRANE	197	275	0.716	Down	-0.158399641113925	20047	-0.158397616211168	0.874143492055269	0.96907518682389
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08853	GOCC_STEREOCILIUM_BUNDLE	GOCC_STEREOCILIUM_BUNDLE	46	63	0.73	Up	0.157778501534444	20047	0.157776484958441	0.874632928829941	0.96907518682389
adipose	transcript-rna-seq	NA	NA	NA	C5	GOCC	08662	GOCC_PODOSOME	GOCC_PODOSOME	31	31	1	Up	0.157607498782763	20047	0.157605484498356	0.874767681586968	0.96907518682389
